name,content,category,labels
景德镇景德镇古窑民俗博览区民俗博览区,园区很大，有各种类型的窑址，复原了全部的制作过程，还有很多精品展示。在体验区可以体验拉坯，还可以烧成品。孩子在老师的指导下做了一个，期待成品中。,娱乐,6
景德镇景德镇古窑民俗博览区民俗博览区,历史文化浓厚，值得前往！,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,了解传统文化，孩子有兴趣,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,这里值得一去。在这儿可以浏览陶瓷发展史。也可以自已学着制作陶器。,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,冲它的文化价值也是值得来一次的，全方位了解景德镇陶瓷历史。环境非常好，林荫道竹林掩映，慢地在里面参观一个又一个古窑。有幸还赶上了瓷器音乐演奏。三个小时还是需要的。,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,可以看文化表演，还可以参观古言窑，了解历史，不错的一个文化之旅,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,很有文化底蕴，值得一逛,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,不错，酒店环境非常好,住宿,4
景德镇景德镇古窑民俗博览区民俗博览区,位于景德镇市的古窑民俗博览区里有着陶瓷的历史，性价比非常高。,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,【景色】很美的风景 【趣味】很开心的体验 【性价比】很不错的价格,风景,0
景德镇景德镇古窑民俗博览区民俗博览区,古窑民俗博览区和博物馆的区别是，它有更多的体验活动，趣味性更强，更加侧重各种窑的介绍。人工讲解费每批100元。在网上看景点评论的时候，有人说工匠们都不怎么干活演示，可是导游带我们过去的时候，工匠们都会特意操作给我们看，所以这100的讲解费还是很值得的。除了镇窑是原址原物，其它的窑，龙窑，馒头窑，葫芦窑，狮子窑，都是同等规模访建。明代烧窑技师童宾不堪朝廷迫害，跳入窑火，以身做薪，十五年不得的龙缸终于烧制成功，被后人奉为风火先师。开始我以为这是传说，后来导游说这是真人真事！有点惊到我了，纵深跳入火海，该是有多绝望多痛苦啊！用命换来的龙缸真的就比之前十五年烧制的所有都要完美吗？也许吧，但我更觉得未必然，童宾是想用这种惨烈的行为终止这无休止的逼迫，到此为止吧！成与不成都到此为止吧。不成功便成仁！,讲解,7
景德镇景德镇古窑民俗博览区民俗博览区,"很满意一这个
【景色不错
在这游玩很满意
【
【性价比】很划算

【景色】快乐的老年姐妹们游山玩水到处走放松心态晚年生话有
【趣味】笑脸常开生活在现在这个年代的人们你们是多么幸福啊！祝你们长寿",风景,0
景德镇景德镇古窑民俗博览区民俗博览区,这里的门票85元，网上订的，但我是免费的，因为退役军人优待证，感谢国家政策好。,门票,1
景德镇景德镇古窑民俗博览区民俗博览区,逛了逛古窑 了解这里的历史文化 现在喜欢文化游 能学到很多东西,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,不错，历史文化,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,景点很大，开车可以到门口，里面内容蛮丰富的，以前对古窑不太了解，逛了一圈学习到了不少，里面有卖各种瓷器，可惜没有给自己买到心仪的主人杯,购物,5
景德镇景德镇古窑民俗博览区民俗博览区,【景色】相当的有特色 【趣味】很开心很快乐 【性价比】很高,风景,0
景德镇景德镇古窑民俗博览区民俗博览区,景德镇陶瓷最出名，景区还可以自己做陶瓷，价格不算贵,娱乐,6
景德镇景德镇古窑民俗博览区民俗博览区,这个民俗博览区很不错，游览景点有人讲解，非常好的。,讲解,7
景德镇景德镇古窑民俗博览区民俗博览区,这里是以陶瓷文化为主题的国家级旅游景区，集文化博览、陶瓷体验、娱乐休闲为一体。整个博览区有很多古色古香的民居建筑，在博览区内不仅可以看到古代制瓷作坊。大家一定不要错过这个宝藏景点！看过了！,历史文化/建筑,8|9
景德镇景德镇古窑民俗博览区民俗博览区,景点很不错，风景很好，价格很优惠，出票速度也快，优惠力度大，服务也很好，非常高的购买经历，今后还会来购买，也会推荐给朋友购买。,风景/门票,0|1
景德镇景德镇古窑民俗博览区民俗博览区,古窑挺好玩的～娃玩的很开心～套票使用也很方便,门票,1
景德镇景德镇古窑民俗博览区民俗博览区,【景色】很不错 【趣味】也很好 【性价比】还可以,风景,0
景德镇景德镇古窑民俗博览区民俗博览区,景点很不错，门票很优惠，今后还会在携程购买景点门票，出票速度也快。重点是团购的优惠力度大，非常方便快捷，今后还会再来，好评。,门票,1
景德镇景德镇古窑民俗博览区民俗博览区,不一样的视觉体验！了解历史的同时也能抒发感情,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,了解陶瓷文化，非常值得一去的地方，门票也不贵,历史文化/门票,8|1
景德镇景德镇古窑民俗博览区民俗博览区,【景色】很喜欢 【趣味】很喜欢 【性价比】很喜欢,风景,0
景德镇景德镇古窑民俗博览区民俗博览区,景德镇的特色之一，历史文化的遗留，曾经的辉煌,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,本来想提前一天预订门票，结果当天去忘带身份证原件还不能取票，只能现场再买一张，联系了携程客服后很快就给解决了，玩得很顺利很好,门票,1
景德镇景德镇古窑民俗博览区民俗博览区,性价比非常高非常值得的一个地方  山青水秀  可以慢逛细欣赏游玩  陶瓷方面的知识太多太强大了 大概看一下也需要两个多小时  如果亲自上阵动手操作起来就需要大半天甚至一天的时间了,娱乐,6
景德镇景德镇古窑民俗博览区民俗博览区,景区，我认为不算太大，里面的景色一般，有很多民族工艺者在里面做事，还有表演，还行吧,风景,0
景德镇景德镇古窑民俗博览区民俗博览区,很不错，值得一看哦，相当不错的一个免费景点 里面有很多民宿。都很不错的，还能体验陶瓷的制作，物美价廉很不错，制作好后可以邮寄,住宿,4
景德镇景德镇古窑民俗博览区民俗博览区,在景德镇的古窑民俗博览区是江西的5A景点，全国唯一以陶瓷文化为主题的国家级景区，集文化、陶瓷、娱乐休闲为一体。博览区有很多古色古香的建筑，不仅可以看到制瓷作坊、世界上最古老制瓷生产线，了解到各个朝代的陶瓷制造风格及制造流程，还可以体验制作过程，大家不妨来试呗！,建筑/娱乐,9|6
景德镇景德镇古窑民俗博览区民俗博览区,景色优美啊！我喜欢的不得了啊，我爱你呀。,风景,0
景德镇景德镇古窑民俗博览区民俗博览区,古窑民俗博览区和陶瓷博物馆的区别是，它有更多的体验活动，趣味性更强，更加侧重各种窑的介绍。人工讲解费100元每批次，在网上看景点评论的时候，有人说工匠们都不怎么干活演示，可是导游带我们过去的时候，工匠们都会特意操作给我们看，所以这100的讲解费还是很值得的。除了镇窑是原址原物，其它的窑，龙窑，馒头窑，葫芦窑，狮子窑，都是同等规模访建。明代烧窑技师童宾不堪朝廷迫害，跳入窑火，以身做薪，十五年不得的龙缸终于烧制成功，被后人奉为风火先师。开始我以为这是传说，后来导游说这是真人真事！有点惊到我了，纵深跳入火海，该是有多绝望多痛苦啊！用命换来的龙缸真的就比之前十五年烧制的所有都要完美吗？也许吧，但我更觉得未必然，童宾是想用这种惨烈的行为终止这无休止的逼迫，到此为止吧！成与不成都到此为止吧。不成功便成仁！,讲解,7
景德镇景德镇古窑民俗博览区民俗博览区,值得多花点时间品味的地方，了解窑神的传说，看制窑，四种瓷的加工，非遗传人的演示，无一不再静的诉说从聚盛到凋零的历史过程，看到的标语，正在打造可以和世界对话的城市，我们是否可以更客观地将传承应用起来会更有民众基础，活的艺术用于生活而非展示,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,古窑博览区是景德镇最著名的景点。内有展览区，展现了制作瓷器的全部过程，还有售卖瓷器的店铺，价格都偏贵，但是对于瓷，也是有好坏之分的，这个不深入研究的人确实看不出来，如果想买点作为纪念也是可以的。毕竟是古窑博览园，不会有劣质的瓷器。 园区内真的很大，园内还有不少国外的游客，想必景德镇的瓷器早已名声在外了。在游客体验区，游客自己可以在未完成的瓷器上绘画，然后烧好后会邮寄给你，还是蛮有纪念意义的。,购物,5
景德镇景德镇古窑民俗博览区民俗博览区,參觀古窯，除了瞭解我國瓷器發展的歷史，瓷器工藝技術的延革，欣賞瓷器藝術品，動手拉胚，上釉，還可以聆聽瓷器演奏。更可以從所展示的文獻中學習哲理。在古窯逛了五個小時，仍意猶未盡。 唐英的龍缸記，教授如何欣賞古瓷，清園里的古宅，木雕精美，清園的後面還有依山而建的古窯，龍窯、饅頭窯、葫蘆窯。 讓人流連忘返。,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,首先肯定不值门票钱，其次一定要请导游，不然真的是转一圈就出来了，有些工艺导游不来都不展示。来拍照打卡的可以不用来了，景色就比普通公园好一些,门票/拍照/风景,1|10|0
景德镇景德镇古窑民俗博览区民俗博览区,景德镇必刷景点，人文，自然，历史的结合,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,纵横了瓷器千年的文化和历史，值得推荐,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,弘扬中国传统文化技艺！彰显大国风范！,历史文化,8
景德镇景德镇古窑民俗博览区民俗博览区,值得一来，很漂亮，有历史有品味有风景,风景,0
